CustomerKey,GeographyKey,Name,BirthDate,MaritalStatus,Gender,EmailAddress,NumberChildrenAtHome,AddressLine1,DateFirstPurchase,CommuteDistance,Currency,Income
25789,221,Julia Mitchell,9/02/1959,S,F,julia9@adventure-works.com,2,"2, route de Marseille",10/12/2013,10+,USD,90000
25790,184,Cameron Patterson,10/03/1959,M,M,cameron5@adventure-works.com,4,"3716, avenue Reille",5/01/2014,2-5,USD,100000
25791,224,Seth Foster,23/05/1964,S,M,seth64@adventure-works.com,4,"268, avenue de l´Europe",27/11/2013,2-5,USD,100000
25792,127,Alyssa Gonzales,5/10/1958,S,F,alyssa62@adventure-works.com,4,Zollhof 1,9/12/2013,10+,USD,110000
25793,157,Ann Rana,13/08/1964,M,F,ann16@adventure-works.com,5,Heidestieg Straße 8224,31/12/2012,10+,USD,110000
25794,129,Kristin Tang,21/10/1963,S,F,kristin6@adventure-works.com,1,Curieweg 991,3/11/2013,10+,USD,90000
25795,171,Marie Gomez,10/01/1958,S,F,marie25@adventure-works.com,5,Welt Platz 4,8/01/2013,10+,USD,110000
25796,252,Kelvin Jai,9/03/1963,M,M,kelvin8@adventure-works.com,5,9009 W 46th St,6/10/2013,0-1,USD,130000
25797,189,Max Torres,7/05/1957,M,M,max12@adventure-works.com,2,"5, rue des Vendangeurs",10/10/2013,10+,USD,80000
25798,234,Christian Coleman,20/09/1956,S,M,christian20@adventure-works.com,5,9179 Dos Rios Drive,12/10/2013,0-1,USD,130000
25799,262,Arianna James,14/09/1956,S,F,arianna29@adventure-works.com,5,4021 Raymond Dr,30/01/2013,10+,USD,130000
25800,234,Sheena Nath,16/11/1955,S,F,sheena17@adventure-works.com,5,6872 Jimno Ave.,13/05/2013,10+,USD,110000
25801,263,Colin Raji,30/10/1955,M,M,colin44@adventure-works.com,5,5118 Colorado Dr,31/01/2013,10+,USD,150000
25802,120,Clayton He,10/11/1960,S,M,clayton17@adventure-works.com,5,Karl Liebknecht str 299,26/01/2014,10+,USD,120000
25803,133,Gregory Xu,6/11/1954,M,M,gregory9@adventure-works.com,5,Am Grossen Dern 82,11/02/2013,10+,USD,120000
25804,239,Nelson Torres,4/04/1960,M,M,nelson10@adventure-works.com,5,6927 Ricardo Drive,5/03/2013,0-1,USD,150000
25805,265,Melody Gomez,29/10/1954,M,F,melody1@adventure-works.com,5,4208 Seal Way,25/11/2013,10+,USD,170000
25806,220,Dwayne Dominguez,3/05/1959,S,M,dwayne12@adventure-works.com,1,"6614, rue Surcouf",31/08/2013,10+,USD,70000
25807,199,Kaitlin Lopez,9/05/1953,M,F,kaitlin15@adventure-works.com,0,"5, route de Marseille",29/12/2013,10+,USD,90000
25808,202,Janet Carlson,29/10/1952,S,F,janet24@adventure-works.com,0,"6963, rue Lauriston",19/09/2013,10+,USD,90000
25809,13,Nicholas Williams,25/05/1981,M,M,nicholas4@adventure-works.com,0,4949 Dutch Slough Rd,27/08/2013,10+,USD,60000
25810,35,Jimmy Sanz,10/03/1986,S,M,jimmy24@adventure-works.com,0,8060 Roslyn Drive,12/06/2013,10+,USD,60000
25811,23,Miguel Wright,23/01/1982,S,M,miguel28@adventure-works.com,0,3070 Sahara Drive,29/01/2013,5-10,USD,70000
25812,29,Donna Lal,12/09/1981,S,F,donna8@adventure-works.com,0,134 Peachwillow Street,30/11/2013,10+,USD,70000
25813,13,Isaac Hernandez,7/06/1981,S,M,isaac42@adventure-works.com,0,5696 McFaul Drive,25/03/2013,10+,USD,80000
25814,29,Krystal Zeng,11/04/1981,S,F,krystal22@adventure-works.com,0,15 Aspen Drive,1/09/2013,10+,USD,80000
25815,3,Jacquelyn Romero,21/03/1986,M,F,jacquelyn9@adventure-works.com,0,3397 Farm Bureau Road,14/02/2013,10+,USD,80000
25816,15,Teresa Navarro,6/02/1981,M,F,teresa10@adventure-works.com,0,9720 Dalis Dr.,30/07/2013,10+,USD,80000
25817,18,Isaac Phillips,5/05/1979,M,M,isaac28@adventure-works.com,0,5065 Maywood Lane,26/01/2014,10+,USD,80000
25818,20,Aaron Hill,7/05/1980,S,M,aaron46@adventure-works.com,0,6271 Clyde Street,23/04/2013,10+,USD,80000
25819,27,Carlos Morgan,15/02/1979,M,M,carlos15@adventure-works.com,0,3080 Soto St.,20/08/2011,10+,USD,90000
25820,36,Adam Evans,21/11/1984,M,M,adam30@adventure-works.com,0,5796 Lightwood Dr.,11/02/2013,10+,USD,90000
25821,39,Krystal Gao,13/01/1979,S,F,krystal15@adventure-works.com,5,4413 Harvard Drive,25/08/2011,10+,USD,110000
25822,16,Julio Navarro,21/01/1984,M,M,julio10@adventure-works.com,5,5551 Silverado Dr.,19/08/2011,10+,USD,110000
25823,37,Jaime Xie,23/01/1979,S,M,jaime27@adventure-works.com,5,6790 Edward Avenue,14/08/2011,10+,USD,110000
25824,3,Terry Pal,22/06/1983,M,M,terry15@adventure-works.com,0,6034 Sunset Circle,2/10/2013,10+,USD,90000
25825,16,Tammy Fernandez,5/12/1977,M,F,tammy16@adventure-works.com,0,1899 Rosey View Drive,27/07/2013,10+,USD,90000
25826,36,Nathaniel Watson,8/10/1977,M,M,nathaniel1@adventure-works.com,5,8037 Hillridge Way,9/09/2011,10+,USD,110000
25827,13,Karla Nara,29/08/1976,S,F,karla18@adventure-works.com,5,9061 Isabel,10/09/2011,10+,USD,100000
25828,15,Ronald Madan,30/08/1981,M,M,ronald9@adventure-works.com,5,9677 Elkwood Dr,29/08/2011,10+,USD,100000
25829,12,Toni Patel,12/03/1981,M,F,toni2@adventure-works.com,5,6488 Dublin Blvd.,12/09/2011,10+,USD,110000
25830,4,Louis Nath,29/08/1975,M,M,louis34@adventure-works.com,5,6697 Roslyn Drive,1/09/2011,10+,USD,120000
25831,23,Sebastian Torres,22/12/1976,M,M,sebastian5@adventure-works.com,5,8548 Dewing Ave.,30/08/2011,10+,USD,110000
25832,7,Shawn Tang,30/09/1976,S,M,shawn6@adventure-works.com,5,5748 Hacienda Dr.,29/09/2011,10+,USD,110000
25833,536,Sabrina Hernandez,5/02/1960,M,F,sabrina1@adventure-works.com,0,1156 Corte Poquito,26/09/2013,5-10,USD,40000
25834,335,Jeremy Davis,18/05/1954,S,M,jeremy20@adventure-works.com,0,5056 Anchor Ave,22/09/2013,1-2,USD,30000
25835,368,Destiny Flores,8/06/1953,M,F,destiny60@adventure-works.com,0,5255 Corte Valencia,16/02/2013,1-2,USD,30000
25836,299,Jaime Luo,18/06/1943,M,M,jaime29@adventure-works.com,0,6492 Candy Rd,9/10/2013,10+,USD,50000
25837,345,Timothy Cook,25/04/1943,M,M,timothy23@adventure-works.com,0,792 Greendell Rd.,7/06/2013,10+,USD,50000
25838,331,Makayla Reed,23/02/1949,S,F,makayla16@adventure-works.com,0,2798 Rankin Way,30/12/2013,10+,USD,60000
25839,307,Connor Powell,5/03/1944,M,M,connor5@adventure-works.com,0,6733 North Star Dr,5/02/2013,10+,USD,60000
25840,298,Karla Pal,17/07/1943,M,F,karla13@adventure-works.com,0,5296 Covington Court,14/07/2013,10+,USD,60000
25841,299,Lindsey Becker,24/09/1943,S,F,lindsey20@adventure-works.com,0,4535 Sun Hill Lane,27/08/2013,1-2,USD,60000
25842,345,Cole Brooks,7/10/1944,M,M,cole2@adventure-works.com,0,4186 Silver Oaks Pl.,1/05/2013,10+,USD,60000
25843,633,Hunter Perez,16/08/1944,S,M,hunter32@adventure-works.com,0,7463 Hackney Lane,23/06/2013,10+,USD,60000
25844,312,Riley Butler,16/10/1951,S,F,riley12@adventure-works.com,0,3271 Norse Ct,8/02/2013,1-2,USD,40000
25845,54,Timothy Campbell,10/01/1946,S,M,timothy32@adventure-works.com,0,9255 Katharyn Drive,24/12/2013,1-2,USD,60000
25846,623,Faith Bailey,23/02/1946,M,F,faith33@adventure-works.com,0,9574 Silverado Drive,16/09/2013,10+,USD,60000
25847,616,Destiny Brown,11/06/1946,M,F,destiny4@adventure-works.com,0,9043 Monterey Ave.,22/09/2013,10+,USD,60000
25848,329,Samuel Robinson,9/12/1946,S,M,samuel58@adventure-works.com,0,1883 Cowell Rd.,8/04/2013,10+,USD,40000
25849,301,Danielle Cooper,23/01/1947,M,F,danielle20@adventure-works.com,0,1161 Daffodil Dr.,6/02/2013,10+,USD,50000
25850,52,Jared Sanchez,21/09/1946,M,M,jared19@adventure-works.com,0,2153 Hooftrail Way,25/05/2013,10+,USD,50000
25851,609,Seth Washington,11/09/1946,S,M,seth61@adventure-works.com,0,9488 St. Francis Dr.,4/12/2013,1-2,USD,50000
25852,626,Amanda Bennett,23/06/1953,S,F,amanda22@adventure-works.com,0,9828 Hook Court,25/05/2013,1-2,USD,50000
25853,641,Chloe Collins,30/01/1949,M,F,chloe1@adventure-works.com,0,345 Branding Court,25/12/2013,10+,USD,60000
25854,302,Jordan Chen,6/02/1949,M,M,jordan21@adventure-works.com,0,6336 La Orinda Pl,2/06/2013,10+,USD,60000
25855,609,Dylan Diaz,2/10/1948,S,M,dylan21@adventure-works.com,0,4045 Hillview Dr,25/02/2013,1-2,USD,60000
25856,307,Benjamin Sharma,14/11/1949,S,M,benjamin32@adventure-works.com,0,7939 O St.,16/12/2013,10+,USD,30000
25857,552,Abigail Perry,5/03/1950,S,F,abigail75@adventure-works.com,0,4442 G Street,19/01/2011,10+,USD,30000
25858,545,Mariah Gonzales,5/05/1951,S,F,mariah22@adventure-works.com,0,6998 Courthouse Drive,27/01/2014,10+,USD,20000
25859,542,Mackenzie Peterson,2/12/1950,S,F,mackenzie3@adventure-works.com,0,3752 San Ramon Valley Blvd.,14/06/2013,10+,USD,20000
25860,301,Justin Thomas,24/11/1950,S,M,justin30@adventure-works.com,0,1023 Riveria Way,26/09/2013,10+,USD,20000
25861,385,Garrett Cooper,26/08/1950,M,M,garrett13@adventure-works.com,0,5854 Lombardy Lane,6/01/2011,10+,USD,30000
25862,312,Jared Bell,2/03/1951,M,M,jared15@adventure-works.com,1,4066 St. Germain Lane,25/08/2013,1-2,USD,30000
25863,543,Sydney Wright,1/06/1952,S,F,sydney61@adventure-works.com,0,4193 E. 28th Street,29/12/2010,10+,USD,40000
25864,68,Petr Lazecky,5/12/1951,M,F,petr0@adventure-works.com,0,5497 St. Andrews Way,9/02/2012,10+,USD,40000
25865,623,Tristan Butler,6/11/1951,M,M,tristan15@adventure-works.com,0,6654 Shelly Dr.,19/01/2011,10+,USD,40000
25866,552,Tristan Perry,9/05/1952,M,M,tristan8@adventure-works.com,0,7917 Snowberry Court,24/01/2011,10+,USD,40000
25867,385,Carlos Carter,18/04/1952,S,M,carlos38@adventure-works.com,0,1019 Buchanan Road,27/02/2011,10+,USD,70000
25868,385,Jessica Lewis,3/05/1952,M,F,jessica69@adventure-works.com,0,4591 Paso Del Rio Court,21/02/2011,10+,USD,70000
25869,634,Lucas Parker,6/08/1958,M,M,lucas9@adventure-works.com,1,7040 Bush Avenue,19/08/2013,2-5,USD,40000
25870,543,Edward Gonzales,31/03/1953,M,M,edward65@adventure-works.com,1,8474 Haynes Court,4/06/2013,2-5,USD,40000
25871,618,Jason Nelson,20/12/1952,S,M,jason38@adventure-works.com,1,8537 Bayview Circle,6/09/2013,10+,USD,40000
25872,638,Melanie Ross,12/04/1964,S,F,melanie19@adventure-works.com,1,7419 Heights Avenue,12/02/2011,2-5,USD,70000
25873,52,Isaiah Sanders,10/11/1952,S,M,isaiah2@adventure-works.com,1,8879 Alray Dr.,3/11/2013,10+,USD,70000
25874,631,Jessica Hall,11/08/1958,M,F,jessica72@adventure-works.com,1,786 Rachele Road,5/11/2013,10+,USD,70000
25875,60,Jocelyn Price,9/06/1959,M,F,jocelyn0@adventure-works.com,1,329 Shell Dr,16/02/2012,2-5,USD,40000
25876,644,Noah King,30/11/1953,M,M,noah46@adventure-works.com,1,4421 Euclid Ave.,18/02/2011,2-5,USD,60000
25877,644,Alyssa Price,3/06/1954,S,F,alyssa47@adventure-works.com,1,1721 Dianda,24/01/2014,10+,USD,60000
25878,338,Brianna Simmons,7/12/1953,S,F,brianna60@adventure-works.com,1,3029 Heather Leaf Ln.,23/02/2011,2-5,USD,60000
25879,339,Alyssa Wood,9/12/1953,S,F,alyssa48@adventure-works.com,1,9838 Carob Way,17/03/2011,10+,USD,60000
25880,355,Jackson Kumar,5/11/1953,M,M,jackson1@adventure-works.com,1,5785 Ygnacio Valley Road,23/09/2013,10+,USD,60000
25881,358,Jennifer Clark,19/03/1959,M,F,jennifer46@adventure-works.com,1,4509 N. Michell Canyon Rd.,4/01/2014,10+,USD,60000
25882,359,Edward Roberts,20/02/1954,M,M,edward15@adventure-works.com,1,130 North Main St.,29/05/2013,10+,USD,60000
25883,71,Luis Carter,31/01/1960,M,M,luis43@adventure-works.com,1,8052 Weston Court,14/02/2012,2-5,USD,60000
25884,55,Elijah Evans,17/04/1956,M,M,elijah29@adventure-works.com,1,3055 Mt. Trinity Ct.,10/06/2013,10+,USD,40000
25885,66,Hailey Washington,13/10/1961,M,F,hailey33@adventure-works.com,1,9276 Blackwood Drive,24/08/2013,10+,USD,40000
25886,627,Rachel Rogers,14/11/1955,M,F,rachel30@adventure-works.com,1,3168 Thames Drive,21/03/2011,2-5,USD,60000
25887,633,Jack Collins,20/05/1961,M,M,jack37@adventure-works.com,1,318 Liana Lane,4/03/2011,2-5,USD,60000
25888,642,Morgan Edwards,19/04/1961,M,F,morgan1@adventure-works.com,1,525 Sea Point Way,9/03/2011,2-5,USD,60000
25889,301,Reginald Munoz,23/11/1955,M,M,reginald14@adventure-works.com,1,9622 Precipice Court,12/03/2011,2-5,USD,60000
25890,302,Chloe Brown,14/03/1956,M,F,chloe38@adventure-works.com,1,2944 Wren Ave,15/02/2013,10+,USD,60000
25891,385,Brandon Johnson,20/03/1956,S,M,brandon38@adventure-works.com,1,1450 A St.,30/04/2011,1-2,USD,80000
25892,60,Stephanie Price,17/09/1956,M,F,stephanie28@adventure-works.com,1,3083 Boatwright Dr.,12/02/2012,2-5,USD,60000
25893,611,Alexia Alexander,23/10/1956,S,F,alexia15@adventure-works.com,1,1733 Concord Place,26/04/2013,10+,USD,60000
25894,301,Steve Zeng,30/10/1956,M,M,steve25@adventure-works.com,1,717 Westwood Court,26/07/2013,10+,USD,60000
25895,546,Jesse Richardson,2/09/1957,M,M,jesse9@adventure-works.com,1,4364 Chelsea,4/04/2011,2-5,USD,40000
25896,539,Marissa Coleman,31/01/1958,M,F,marissa4@adventure-works.com,1,6994 Walnut Ave,25/06/2013,10+,USD,70000
25897,359,Kimberly Bailey,11/04/1958,M,F,kimberly18@adventure-works.com,1,4499 Alpha Way,11/10/2013,10+,USD,70000
25898,607,Brittney Cai,16/05/1958,M,F,brittney20@adventure-works.com,1,4837 Mohr Lane,7/07/2013,2-5,USD,70000
25899,329,Caitlin Rogers,3/04/1958,M,F,caitlin17@adventure-works.com,1,6211 Piedmont Dr,11/03/2013,10+,USD,70000
25900,631,Haley Sanders,12/10/1957,M,F,haley19@adventure-works.com,1,4009 San Ysidro Court,18/05/2013,10+,USD,70000
25901,337,Lucas Harris,15/05/1958,M,M,lucas27@adventure-works.com,1,404 Sunshine,12/04/2011,2-5,USD,70000
25902,634,Cameron Li,3/01/1958,M,M,cameron22@adventure-works.com,1,1176 Oil Road,22/02/2013,10+,USD,70000
25903,609,Marshall Rai,20/11/1957,M,M,marshall38@adventure-works.com,1,1349 Stephine Way,10/04/2011,2-5,USD,70000
25904,618,Ian Collins,15/05/1959,S,M,ian39@adventure-works.com,1,2755 Fairfield Ave,2/12/2013,10+,USD,60000
25905,339,Nathan Hayes,21/11/1964,M,M,nathan19@adventure-works.com,1,2625 Poncho St,5/04/2011,2-5,USD,60000
25906,29,Crystal Zhao,30/09/1949,S,F,crystal11@adventure-works.com,0,9896 Walkim Court,13/11/2013,1-2,USD,10000
25907,36,Kelli Shen,21/02/1950,M,F,kelli25@adventure-works.com,1,5862 Crivello Ave.,14/01/2014,1-2,USD,10000
25908,337,Melissa Long,19/09/1984,M,F,melissa4@adventure-works.com,0,7855 Waterhigh Street,26/01/2014,1-2,USD,60000
25909,343,Chase James,2/12/1984,M,M,chase0@adventure-works.com,0,5763 Reed Way,24/05/2011,5-10,USD,60000
25910,343,Natalie Miller,17/03/1985,M,F,natalie73@adventure-works.com,0,5927 Diokmo Ct.,28/05/2011,5-10,USD,60000
25911,51,Alexandra Sanders,30/09/1983,S,F,alexandra22@adventure-works.com,0,7644 Corte Segunda,29/03/2012,1-2,USD,40000
25912,33,Walter Rubio,19/12/1952,M,M,walter14@adventure-works.com,1,5103 Farm Bureau Rd,27/06/2013,1-2,USD,10000
25913,6,Beth Srini,6/08/1958,M,M,beth25@adventure-works.com,1,9759 La Salle Ave.,14/11/2013,5-10,USD,10000
25914,637,Seth Hughes,29/09/1983,M,M,seth59@adventure-works.com,0,5043 Minert Rd.,27/08/2013,5-10,USD,30000
25915,637,Paige Bryant,6/11/1983,S,F,paige17@adventure-works.com,0,6136 North 68th St,27/10/2013,1-2,USD,30000
25916,301,Naomi Serrano,10/01/1984,M,F,naomi17@adventure-works.com,0,8018 Pinnacle Drive,13/05/2011,5-10,USD,60000
25917,316,Kyle Long,22/09/1983,M,M,kyle4@adventure-works.com,0,1248 Tanager Cir,1/05/2011,1-2,USD,60000
25918,2,Carly Anand,10/08/1951,S,F,carly20@adventure-works.com,0,8411 Mt. Orange Place,26/10/2011,5-10,USD,30000
25919,4,Dana Ramos,30/10/1957,M,F,dana10@adventure-works.com,0,1906 Adobe Dr.,8/10/2011,1-2,USD,30000
25920,38,Orlando Gutierrez,15/12/1951,M,M,orlando10@adventure-works.com,0,2834 Clifford Court,18/10/2011,1-2,USD,40000
25921,14,Colin Shan,16/09/1958,S,M,colin33@adventure-works.com,0,1524 Reva Dr.,21/10/2011,5-10,USD,30000
25922,18,Veronica Malhotra,13/03/1953,S,F,veronica5@adventure-works.com,0,5957 Hill Drive,24/11/2011,5-10,USD,30000
25923,31,Mason Parker,19/02/1959,S,M,mason20@adventure-works.com,1,2281 West Road,2/02/2013,5-10,USD,10000
25924,355,Hannah Robinson,19/05/1984,S,F,hannah16@adventure-works.com,0,536 Beech Ct.,13/05/2011,0-1,USD,70000
25925,49,Brianna Cooper,2/05/1983,M,F,brianna35@adventure-works.com,0,6482 Colt Ct.,29/04/2013,1-2,USD,40000
25926,10,Larry Gutierrez,12/09/1959,M,M,larry13@adventure-works.com,0,3433 Roland Dr.,4/11/2011,5-10,USD,20000
25927,12,Tiffany Guo,3/06/1954,S,F,tiffany18@adventure-works.com,1,1721 Driving,29/10/2011,5-10,USD,20000
25928,13,Mario Sharma,6/12/1953,M,M,mario7@adventure-works.com,1,1039 Adelaide St.,3/11/2011,5-10,USD,20000
25929,626,Alexandra Gray,25/03/1983,S,F,alexandra17@adventure-works.com,0,3799 Hilton Way,10/04/2013,1-2,USD,40000
25930,626,Ethan Harris,7/01/1983,S,M,ethan47@adventure-works.com,0,8782 Jamie Way.,5/06/2013,5-10,USD,40000
25931,632,Ryan Henderson,7/02/1983,S,M,ryan7@adventure-works.com,0,4292 Wellington Avenue,24/07/2013,5-10,USD,40000
25932,547,Marcus Rodriguez,25/05/1983,S,M,marcus21@adventure-works.com,0,5863 Sierra,21/01/2014,1-2,USD,40000
25933,322,Dalton Stewart,3/12/1982,S,M,dalton88@adventure-works.com,0,2269 Bynum Way,28/08/2013,1-2,USD,60000
25934,336,Luke King,23/03/1983,S,M,luke49@adventure-works.com,0,9546 Cardinal Ct.,30/12/2013,0-1,USD,70000
25935,5,April Tang,15/09/1954,M,F,april4@adventure-works.com,1,2601 D Bel Air Drive,10/11/2011,1-2,USD,20000
25936,30,Deanna Schmidt,23/10/1960,S,F,deanna46@adventure-works.com,1,4535 The Alameda,5/11/2011,5-10,USD,20000
25937,16,Jon Yuan,18/04/1960,M,M,jon47@adventure-works.com,1,9270 Lakewood Court,7/11/2011,1-2,USD,20000
25938,20,Marvin Gutierrez,21/04/1955,S,M,marvin11@adventure-works.com,0,1538 Mt. Diablo St.,25/11/2011,5-10,USD,30000
25939,39,Willie Tang,20/10/1961,M,M,willie23@adventure-works.com,1,678 Acardia Pl,11/12/2011,5-10,USD,20000
25940,16,Gerald Arun,10/02/1957,S,M,gerald36@adventure-works.com,1,5296 Birchwood,18/12/2011,5-10,USD,20000
25941,22,Molly Perez,13/11/1956,M,F,molly20@adventure-works.com,1,4023 Glen Court,16/12/2011,1-2,USD,20000
25942,359,Brianna Brooks,16/07/1985,S,F,brianna45@adventure-works.com,0,3162 Asilomaar Dr,16/05/2011,1-2,USD,60000
25943,347,Brianna McDonald,2/08/1984,S,F,brianna55@adventure-works.com,0,5765 Mellowood St.,12/06/2011,0-1,USD,70000
25944,34,Ronald Perez,17/04/1958,S,M,ronald24@adventure-works.com,1,5421 Almond Avenue,10/12/2011,5-10,USD,20000
25945,18,Brent Guo,16/08/1957,M,M,brent17@adventure-works.com,0,6199 G St.,22/12/2011,5-10,USD,30000
25946,19,Britta Simon,19/03/1964,M,F,britta1@adventure-works.com,0,6441 Co Road,26/12/2011,5-10,USD,40000
25947,34,Sam Wilson,11/04/1960,S,M,sam3@adventure-works.com,0,1485 La Vista Avenue,8/12/2011,5-10,USD,40000
25948,22,Christine Stone,6/05/1965,S,F,christine1@adventure-works.com,0,901 Newport Drive,21/12/2011,5-10,USD,40000
25949,15,Summer Raman,18/07/1959,S,F,summer10@adventure-works.com,0,3986 Spring Hill Road,3/12/2011,5-10,USD,40000
25950,627,Kyle Kumar,23/12/1980,S,M,kyle24@adventure-works.com,0,1640 West Way,18/12/2013,5-10,USD,40000
25951,300,Anthony Anderson,15/03/1986,S,M,anthony19@adventure-works.com,0,4264 Oak Creek Ct.,12/06/2011,1-2,USD,40000
25952,310,Jon Alonso,18/11/1980,S,M,jon18@adventure-works.com,0,9518 Lakeview Place,4/06/2011,1-2,USD,40000
25953,311,Hunter Butler,10/05/1981,M,M,hunter11@adventure-works.com,0,701 Golf Club Road,28/03/2013,5-10,USD,40000
25954,361,Noah Carter,6/02/1981,M,M,noah37@adventure-works.com,0,9720 Dalis Dr.,27/05/2013,1-2,USD,60000
25955,369,Anna Robinson,12/11/1980,S,F,anna56@adventure-works.com,0,923 Woodbury Place,19/06/2011,1-2,USD,60000
25956,539,Charles Ramirez,18/06/1980,M,M,charles55@adventure-works.com,0,9323 Cowell Road,27/07/2013,5-10,USD,50000
25957,385,Stephanie Washington,7/01/1982,M,F,stephanie40@adventure-works.com,0,3556 Mt. Tri-state Court,14/06/2013,1-2,USD,60000
25958,11,Alfredo Ortega,8/09/1961,S,M,alfredo23@adventure-works.com,0,1032 Buena Vista,7/01/2012,5-10,USD,80000
25959,335,Katherine Hall,10/05/1982,S,F,katherine96@adventure-works.com,0,8795 Cunha Ct.,8/04/2013,1-2,USD,60000
25960,31,Willie Cai,3/12/1962,M,M,willie19@adventure-works.com,0,4720 Black Pine Lane,22/01/2012,5-10,USD,70000
25961,39,Ricardo Goel,24/09/1962,S,M,ricardo18@adventure-works.com,0,5083 Bates Court,31/12/2011,5-10,USD,70000
25962,626,Jordyn Jenkins,25/01/1984,S,F,jordyn6@adventure-works.com,0,2383 Mt. Davidson Court,29/06/2011,0-1,USD,80000
25963,623,Charles Morris,13/05/1980,S,M,charles66@adventure-works.com,0,6857 Bentley St.,3/01/2014,5-10,USD,60000
25964,542,Christopher Winston,9/08/1979,S,M,christopher26@adventure-works.com,0,5603 Blackridge Drive,12/06/2011,1-2,USD,60000
25965,345,Andrea Roberts,20/12/1971,S,F,andrea29@adventure-works.com,1,5196 Jabber Place,14/05/2013,1-2,USD,130000
25966,359,Alex Watson,15/12/1971,M,M,alex3@adventure-works.com,1,5047 Northwood Dr.,7/07/2013,0-1,USD,130000
25967,339,Alexis Martinez,25/03/1963,M,F,alexis14@adventure-works.com,0,3783 Dartmouth Way,1/07/2013,5-10,USD,70000
25968,546,Benjamin Powell,8/04/1970,M,M,benjamin9@adventure-works.com,4,5070 Via Alta,18/11/2013,10+,USD,60000
25969,325,Jason Parker,15/10/1969,M,M,jason29@adventure-works.com,2,7338 Solano Drive,14/06/2011,0-1,USD,60000
25970,614,Hailey James,13/03/1970,S,F,hailey17@adventure-works.com,2,3544 Brush Creek Drive,25/06/2011,0-1,USD,60000
25971,59,Savannah Young,5/10/1968,S,F,savannah40@adventure-works.com,2,280 Plymouth Dr.,20/03/2012,2-5,USD,70000
25972,552,Jocelyn Henderson,1/01/1969,S,F,jocelyn5@adventure-works.com,2,3187 Westwood Court,2/06/2011,0-1,USD,70000
25973,543,Mariah Griffin,10/09/1968,S,F,mariah25@adventure-works.com,2,8660 San Vincente Drive,3/06/2011,0-1,USD,70000
25974,325,Noah Jai,1/04/1974,M,M,noah26@adventure-works.com,2,1082 Crivello Avenue,20/06/2011,2-5,USD,70000
25975,611,Ebony Gutierrez,17/09/1968,S,F,ebony33@adventure-works.com,2,9938 Eastgate Lane,2/06/2011,0-1,USD,70000
25976,316,Hunter Coleman,15/10/1973,S,M,hunter2@adventure-works.com,0,3824 Birch Bark Rd,14/06/2011,0-1,USD,70000
25977,385,Jenna Lopez,20/04/1979,M,F,jenna20@adventure-works.com,2,3747 Likins Avenue,3/07/2011,2-5,USD,60000
25978,331,Morgan Perez,23/05/1931,S,F,morgan9@adventure-works.com,0,9838 Westchester Pl.,15/07/2011,0-1,USD,90000
25979,536,Miguel Edwards,29/01/1974,S,M,miguel44@adventure-works.com,2,5090 Pepper Way,11/07/2011,2-5,USD,70000
25980,635,Julia Jones,6/04/1974,S,F,julia25@adventure-works.com,2,2934 Bentley St.,14/07/2011,2-5,USD,70000
25981,66,Isaiah Howard,14/05/1969,M,M,isaiah10@adventure-works.com,2,2904 El Pueblo Pl.,14/03/2012,2-5,USD,70000
25982,648,Rebecca Phillips,14/10/1968,S,F,rebecca8@adventure-works.com,0,6374 St. Germain Lane,24/07/2011,0-1,USD,70000
25983,546,Jack Alexander,18/02/1969,M,M,jack19@adventure-works.com,0,5619 Gathering Court,11/08/2013,0-1,USD,70000
25984,335,Isabella Wright,25/05/1969,S,F,isabella51@adventure-works.com,2,6288 Relief Valley Ct.,8/07/2011,2-5,USD,60000
25985,347,Justin Harris,23/11/1968,M,M,justin41@adventure-works.com,2,9260 Brown St.,11/07/2011,0-1,USD,60000
25986,638,Isabel Bryant,23/07/1968,M,F,isabel17@adventure-works.com,2,1567 Midway Ct,7/08/2011,0-1,USD,60000
25987,298,Hunter Kumar,18/11/1978,M,M,hunter23@adventure-works.com,2,222 Hunter Drive,10/08/2011,0-1,USD,40000
25988,536,Victor Muñoz,14/01/1973,S,M,victor9@adventure-works.com,3,6432 Vista Way,22/08/2013,2-5,USD,40000
25989,66,Jeremy Price,14/01/1973,M,M,jeremy21@adventure-works.com,0,2225 Stillwater Court,20/04/2012,2-5,USD,70000
25990,547,Jenna Parker,19/02/1968,S,F,jenna7@adventure-works.com,0,8311 Roland Drive,16/08/2011,0-1,USD,70000
25991,52,Arianna Hayes,8/03/1973,M,F,arianna20@adventure-works.com,0,5150 82nd Ave,6/04/2012,2-5,USD,70000
25992,69,Stephanie Flores,9/11/1967,M,F,stephanie39@adventure-works.com,0,1807 Trafalgar Circle,18/04/2012,0-1,USD,70000
25993,609,Heidi Chandra,20/11/1977,S,F,heidi4@adventure-works.com,3,8678 Hartnell Court,26/08/2011,10+,USD,40000
25994,552,Richard Garcia,10/03/1983,S,M,richard10@adventure-works.com,2,6337 Hill Dr,5/08/2011,2-5,USD,40000
25995,62,Jack Phillips,30/09/1966,M,M,jack41@adventure-works.com,2,8656 Roskelley Dr.,26/06/2012,0-1,USD,40000
25996,383,Faith Murphy,12/02/1967,M,F,faith32@adventure-works.com,0,3818 Landing Drive,28/08/2011,0-1,USD,60000
